4, 4, 43,  2, 1.0, 0.9, 4 ,503.2, 112.12653566395424, 3725.8, 822.5999999999999, 885.5, 207.9150066734001, 1, 10
4, 4, 43,  2, 1.0, 0.9, 4 ,540.3, 12.554282137979852, 4000.0, 0.0, 955.7, 5.21632054229799, 0, 11
4, 8, 43,  2, 1.0, 0.9, 4 ,521.4, 110.85323630819265, 3734.9, 795.3, 891.7, 203.96815927982485, 1, 10
4, 8, 43,  2, 1.0, 0.8, 4 ,559.5, 15.685981002156034, 4000.0, 0.0, 956.7, 7.1700767080973415, 0, 11
